Rk,Squad,Comp,Pl,Age,Poss,Playing_Time_MP,Playing_Time_Starts,Playing_Time_Min,Playing_Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_GPK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per_90_Minutes_Gls,Per_90_Minutes_Ast,Per_90_Minutes_G+A,Per_90_Minutes_GPK,Per_90_Minutes_G+APK,Season,Competition,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl_2,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,SCA_SCA,SCA_SCA90,SCA_Types_PassLive,SCA_Types_PassDead,SCA_Types_TO,SCA_Types_Sh,SCA_Types_Fld,SCA_Types_Def,GCA_GCA,GCA_GCA90,GCA_Types_PassLive,GCA_Types_PassDead,GCA_Types_TO,GCA_Types_Sh,GCA_Types_Fld,GCA_Types_Def,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxGSoT,Expected_PSxG+,Expected_90,Launched_Cmp,Launched_Att,Launched_Cmp_2,Passes_Att_GK,Passes_Thr,Passes_Launch,Passes_AvgLen,Goal_Kicks_Att,Goal_Kicks_Launch,Goal_Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp_2,Sweeper_OPA,Sweeper_OPA90,Sweeper_AvgDist,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS_2,Penalty_Kicks_PKatt,Penalty_Kicks_PKA,Penalty_Kicks_PKsv,Penalty_Kicks_PKm,Penalty_Kicks_Save,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Total_Cmp,Total_Att,Total_Cmp_2,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp_2,Medium_Cmp,Medium_Att,Medium_Cmp_2,Long_Cmp,Long_Att,Long_Cmp_2,Ast,AxAG,KP,13,PPA,CrsPA,Att,Pass_Types_Live,Pass_Types_Dead,Pass_Types_FK,Pass_Types_TB,Pass_Types_Sw,Pass_Types_Crs,Pass_Types_TI,Pass_Types_CK,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Playing_Time_MnMP,Playing_Time_Min_2,Starts_Starts,Starts_MnStart,Starts_Compl,Subs_Subs,Subs_MnSub,Subs_unSub,Team_Success_PPM,Team_Success_onG,Team_Success_onGA,Team_Success_+,Team_Success_+90,Touches_Touches,Touches_Def_Pen,Touches_Def_3rd,Touches_Mid_3rd,Touches_Att_3rd,Touches_Att_Pen,Touches_Live,TakeOns_Att,TakeOns_Succ,TakeOns_Succ_2,TakeOns_Tkld,TakeOns_Tkld_2,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_13,Carries_CPA,Carries_Mis,Carries_Dis,Rec,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT_2,Standard_Sh90,Standard_SoT90,Standard_GSh,Standard_GSoT,Standard_Dist,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Per_90_Minutes_xG,Per_90_Minutes_xAG,Per_90_Minutes_xG+xAG,Per_90_Minutes_npxG,Per_90_Minutes_npxG+xAG,Performance_Recov,Aerial_Duels_Won,Aerial_Duels_Lost,Aerial_Duels_Won_2,xAG,Expected_xA,Expected_AxAG,PrgP,Team_Success_xG_onxG,Team_Success_xG_onxGA,Team_Success_xG_xG+,Team_Success_xG_xG+90,Carries_PrgC,Receiving_Rec,Receiving_PrgR,Standard_FK,Expected_npxGSh,Expected_GxG,Expected_npGxG
54.0,Mainz 05,de Bundesliga,27,27.0,44.8,34.0,374.0,3060.0,34.0,54.0,35.0,89.0,50.0,4.0,6.0,69.0,1.0,1.59,1.03,2.62,1.47,2.5,2022-2023,Big 5 European Leagues,34.0,547.0,341.0,268.0,206.0,73.0,270.0,559.0,48.3,289.0,419.0,98.0,321.0,433.0,980.0,673.0,9.0,696.0,20.47,483.0,77.0,32.0,54.0,38.0,12.0,84.0,2.47,51.0,9.0,3.0,13.0,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,476.0,334.0,74.0,610.0,433.0,341.0,5.0,8.0,0.0,10075.0,14492.0,69.5,186572.0,81107.0,4418.0,5434.0,81.3,4059.0,5270.0,77.0,1293.0,2828.0,45.7,35.0,,278.0,872.0,270.0,80.0,14492.0,12764.0,1654.0,365.0,25.0,97.0,610.0,795.0,155.0,96.0,49.0,0.0,10075.0,74.0,356.0,90.0,100.0,374.0,81.0,215.0,160.0,20.0,143.0,1.35,54.0,55.0,-1.0,-0.03,18471.0,1946.0,6200.0,8219.0,4257.0,780.0,18465.0,495.0,224.0,45.3,220.0,44.4,9265.0,44936.0,20625.0,275.0,106.0,552.0,251.0,,54.0,414.0,152.0,36.7,12.18,4.47,0.12,0.33,17.1,4.0,6.0,47.1,42.4,30.0,72.4,364.0,1155.0,1.39,0.88,2.27,1.25,2.13,2081.0,740.0,703.0,51.3,30.0,33.8,5.0,1155.0,47.1,53.6,-6.5,-0.19,364.0,9946.0,1139.0,17.0,0.11,6.9,7.6
,Mallorca,es La Liga,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,6.0,0.0,3.0,0.0,41.5,0.24,-1.5,-0.04,351.0,841.0,41.7,950.0,130.0,61.9,54.9,338.0,74.9,54.0,657.0,35.0,5.3,21.0,0.55,4.0,43.0,1.13,145.0,101.0,74.5,14.0,8.0,16.0,13.0,34.2,7.0,6.0,1.0,0.0,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55.0,Mallorca,es La Liga,31,27.7,41.1,38.0,418.0,3420.0,38.0,36.0,27.0,63.0,32.0,4.0,5.0,120.0,5.0,0.95,0.71,1.66,0.84,1.55,2022-2023,Big 5 European Leagues,38.0,583.0,344.0,318.0,213.0,52.0,283.0,581.0,48.7,298.0,402.0,146.0,256.0,318.0,901.0,859.0,7.0,563.0,14.82,373.0,76.0,33.0,30.0,42.0,9.0,63.0,1.66,37.0,11.0,4.0,4.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,611.0,457.0,77.0,635.0,318.0,344.0,4.0,7.0,0.0,10451.0,14261.0,73.3,199896.0,84037.0,4575.0,5313.0,86.1,4184.0,5157.0,81.1,1424.0,2932.0,48.6,27.0,,252.0,815.0,182.0,69.0,14261.0,12483.0,1701.0,497.0,29.0,150.0,635.0,649.0,139.0,49.0,68.0,0.0,10451.0,77.0,306.0,90.0,100.0,418.0,82.0,250.0,165.0,19.0,280.0,1.32,37.0,43.0,-6.0,-0.16,18171.0,2351.0,6553.0,8032.0,3792.0,524.0,18166.0,556.0,293.0,52.7,198.0,35.6,9509.0,50982.0,24564.0,341.0,94.0,498.0,302.0,,36.0,324.0,107.0,33.0,8.53,2.82,0.1,0.3,17.4,4.0,5.0,35.2,31.1,26.5,57.7,476.0,948.0,0.93,0.7,1.62,0.82,1.52,1833.0,674.0,629.0,51.7,26.5,23.1,0.5,948.0,35.2,46.4,-11.2,-0.3,476.0,10356.0,935.0,8.0,0.1,0.8,0.9
,Manchester City,eng Premier League,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,3.0,1.0,4.0,1.0,30.3,0.3,-1.7,-0.05,128.0,287.0,44.6,1242.0,163.0,18.9,23.9,181.0,28.7,30.4,312.0,20.0,6.4,40.0,1.05,21.1,33.0,0.87,92.0,60.0,67.4,28.0,5.0,5.0,13.0,34.2,3.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.0,Manchester City,eng Premier League,24,27.2,64.7,38.0,418.0,3420.0,38.0,92.0,69.0,161.0,83.0,9.0,10.0,44.0,1.0,2.42,1.82,4.24,2.18,4.0,2022-2023,Big 5 European Leagues,38.0,471.0,272.0,185.0,198.0,88.0,212.0,462.0,45.9,250.0,339.0,95.0,244.0,223.0,694.0,402.0,9.0,1099.0,28.92,826.0,81.0,53.0,76.0,49.0,14.0,168.0,4.42,130.0,7.0,8.0,9.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,347.0,384.0,51.0,742.0,223.0,272.0,9.0,3.0,1.0,23263.0,26642.0,87.3,396454.0,114920.0,11020.0,11888.0,92.7,9848.0,10836.0,90.9,1932.0,2849.0,67.8,69.0,,464.0,1770.0,445.0,75.0,26642.0,25047.0,1544.0,440.0,94.0,177.0,742.0,614.0,238.0,72.0,87.0,11.0,23263.0,51.0,350.0,90.0,100.0,418.0,84.0,294.0,123.0,19.0,219.0,2.34,94.0,33.0,61.0,1.61,29895.0,2170.0,7410.0,14372.0,8301.0,1277.0,29885.0,704.0,336.0,47.7,239.0,33.9,19122.0,104099.0,56216.0,754.0,279.0,406.0,298.0,,92.0,590.0,205.0,34.7,15.53,5.39,0.14,0.4,16.6,9.0,10.0,78.6,71.1,57.5,128.6,988.0,2073.0,2.07,1.51,3.58,1.87,3.38,1866.0,438.0,364.0,54.6,57.5,57.6,11.5,2073.0,78.6,32.1,46.5,1.22,988.0,22992.0,2054.0,20.0,0.12,13.4,11.9
,Manchester Utd,eng Premier League,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,2.0,2.0,6.0,1.0,41.3,0.27,-0.7,-0.02,141.0,449.0,31.4,909.0,128.0,37.0,32.3,302.0,37.4,31.7,526.0,15.0,2.9,32.0,0.84,14.8,43.0,1.13,142.0,99.0,71.1,23.0,6.0,9.0,17.0,44.7,3.0,2.0,1.0,0.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0,Manchester Utd,eng Premier League,26,26.9,53.7,38.0,418.0,3420.0,38.0,56.0,42.0,98.0,53.0,3.0,3.0,78.0,2.0,1.47,1.11,2.58,1.39,2.5,2022-2023,Big 5 European Leagues,38.0,657.0,400.0,343.0,231.0,83.0,300.0,600.0,50.0,300.0,496.0,146.0,350.0,352.0,1009.0,771.0,11.0,1051.0,27.66,840.0,58.0,46.0,63.0,35.0,9.0,99.0,2.61,79.0,3.0,8.0,5.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,424.0,297.0,79.0,517.0,352.0,400.0,2.0,3.0,1.0,16603.0,20525.0,80.9,276625.0,97026.0,8273.0,9294.0,89.0,6359.0,7306.0,87.0,1438.0,2651.0,54.2,42.0,,478.0,1268.0,398.0,57.0,20525.0,18827.0,1619.0,325.0,105.0,165.0,517.0,715.0,196.0,71.0,47.0,4.0,16603.0,79.0,420.0,90.0,100.0,418.0,83.0,269.0,149.0,19.0,192.0,1.97,58.0,43.0,15.0,0.39,24847.0,2639.0,8093.0,10389.0,6569.0,1036.0,24844.0,730.0,317.0,43.4,338.0,46.3,14245.0,70351.0,37126.0,515.0,239.0,497.0,293.0,,56.0,590.0,206.0,34.9,15.53,5.42,0.09,0.26,17.8,3.0,3.0,67.7,65.3,52.2,117.5,711.0,1595.0,1.78,1.37,3.15,1.72,3.09,2190.0,465.0,434.0,51.7,52.2,44.6,-10.2,1595.0,67.7,50.4,17.3,0.45,711.0,16447.0,1578.0,20.0,0.11,-11.7,-12.3
,Marseille,fr Ligue 1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,5.0,0.0,7.0,3.0,37.7,0.24,0.7,0.02,123.0,371.0,33.2,1071.0,163.0,25.1,27.4,248.0,41.1,35.2,443.0,25.0,5.6,44.0,1.16,17.9,40.0,1.05,142.0,105.0,75.4,22.0,7.0,9.0,10.0,26.3,5.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0,Marseille,fr Ligue 1,30,27.3,56.7,38.0,418.0,3420.0,38.0,61.0,38.0,99.0,55.0,6.0,7.0,63.0,4.0,1.61,1.0,2.61,1.45,2.45,2022-2023,Big 5 European Leagues,38.0,685.0,404.0,271.0,304.0,110.0,301.0,593.0,50.8,292.0,366.0,101.0,265.0,420.0,1105.0,570.0,11.0,954.0,25.11,693.0,71.0,61.0,71.0,38.0,20.0,98.0,2.58,55.0,8.0,9.0,16.0,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,533.0,419.0,68.0,751.0,420.0,404.0,3.0,5.0,3.0,16817.0,20689.0,81.3,300757.0,97471.0,7113.0,8165.0,87.1,7385.0,8560.0,86.3,1744.0,2795.0,62.4,38.0,,397.0,1555.0,443.0,98.0,20689.0,18914.0,1707.0,448.0,72.0,149.0,751.0,723.0,209.0,107.0,50.0,0.0,16817.0,68.0,359.0,90.0,100.0,418.0,81.0,254.0,163.0,22.0,157.0,1.92,67.0,40.0,27.0,0.71,24839.0,2007.0,6525.0,11697.0,6878.0,1000.0,24832.0,743.0,357.0,48.0,320.0,43.1,18366.0,107143.0,52090.0,639.0,172.0,598.0,360.0,,61.0,546.0,173.0,31.7,14.37,4.55,0.1,0.32,16.7,6.0,7.0,65.3,60.0,47.0,107.0,759.0,1919.0,1.72,1.24,2.95,1.58,2.82,2291.0,491.0,484.0,50.4,47.0,47.7,-9.0,1919.0,65.3,42.5,22.8,0.6,759.0,16633.0,1895.0,16.0,0.11,-4.3,-5.0
,Milan,it Serie A,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,4.0,3.0,6.0,1.0,37.2,0.26,-4.8,-0.13,170.0,388.0,43.8,1124.0,194.0,28.2,32.9,246.0,28.9,28.9,416.0,24.0,5.8,45.0,1.18,14.4,43.0,1.13,123.0,80.0,68.3,20.0,10.0,8.0,12.0,31.6,5.0,4.0,1.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0,Milan,it Serie A,30,26.0,55.6,38.0,418.0,3420.0,38.0,61.0,49.0,110.0,56.0,5.0,5.0,90.0,2.0,1.61,1.29,2.89,1.47,2.76,2022-2023,Big 5 European Leagues,38.0,690.0,422.0,327.0,295.0,68.0,300.0,563.0,53.3,263.0,387.0,126.0,261.0,289.0,979.0,542.0,9.0,985.0,25.92,688.0,91.0,65.0,68.0,58.0,15.0,111.0,2.92,76.0,6.0,15.0,7.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,449.0,438.0,61.0,671.0,289.0,422.0,3.0,5.0,1.0,15948.0,19734.0,80.8,289152.0,100822.0,6781.0,7765.0,87.3,6974.0,7961.0,87.6,1800.0,2995.0,60.1,49.0,,416.0,1165.0,359.0,88.0,19734.0,17874.0,1799.0,472.0,52.0,126.0,671.0,813.0,187.0,51.0,108.0,0.0,15948.0,61.0,322.0,90.0,100.0,418.0,80.0,234.0,183.0,23.0,321.0,1.84,64.0,43.0,21.0,0.55,23856.0,2177.0,7373.0,11143.0,5617.0,891.0,23851.0,800.0,368.0,46.0,324.0,40.5,13802.0,78895.0,41728.0,584.0,182.0,595.0,320.0,,61.0,546.0,178.0,32.6,14.37,4.68,0.1,0.31,17.7,5.0,5.0,58.8,55.1,46.0,101.1,795.0,1584.0,1.55,1.21,2.76,1.45,2.66,2051.0,561.0,478.0,54.0,46.0,39.2,3.0,1584.0,58.8,41.1,17.7,0.47,795.0,15792.0,1576.0,26.0,0.1,2.2,0.9
,Monaco,fr Ligue 1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,5.0,1.0,4.0,3.0,49.5,0.24,-5.5,-0.14,189.0,445.0,42.5,869.0,203.0,32.5,32.8,272.0,59.9,44.8,454.0,36.0,7.9,33.0,0.87,12.7,58.0,1.53,195.0,140.0,72.8,19.0,8.0,11.0,9.0,23.7,5.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60.0,Monaco,fr Ligue 1,27,24.7,48.2,38.0,418.0,3420.0,38.0,69.0,47.0,116.0,64.0,5.0,8.0,64.0,5.0,1.82,1.24,3.05,1.68,2.92,2022-2023,Big 5 European Leagues,38.0,696.0,400.0,284.0,310.0,102.0,323.0,701.0,46.1,378.0,459.0,120.0,339.0,426.0,1122.0,549.0,14.0,834.0,21.95,620.0,69.0,47.0,46.0,35.0,17.0,117.0,3.08,78.0,9.0,7.0,11.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,488.0,411.0,84.0,661.0,426.0,400.0,8.0,5.0,3.0,14414.0,18378.0,78.4,263795.0,99640.0,5987.0,7079.0,84.6,6203.0,7320.0,84.7,1718.0,2930.0,58.6,47.0,,358.0,1373.0,374.0,59.0,18378.0,16574.0,1720.0,457.0,46.0,137.0,661.0,730.0,166.0,80.0,72.0,1.0,14414.0,84.0,356.0,90.0,100.0,418.0,81.0,260.0,155.0,23.0,187.0,1.71,70.0,58.0,12.0,0.32,22398.0,2069.0,5963.0,10799.0,5891.0,918.0,22390.0,678.0,318.0,46.9,283.0,41.7,15973.0,91223.0,44561.0,590.0,183.0,550.0,345.0,,69.0,470.0,199.0,42.3,12.37,5.24,0.14,0.32,17.0,5.0,8.0,62.1,55.7,42.2,97.9,719.0,1820.0,1.63,1.11,2.74,1.47,2.58,2203.0,515.0,457.0,53.0,42.2,41.9,4.8,1820.0,62.1,53.2,8.9,0.23,719.0,14273.0,1802.0,10.0,0.12,6.9,8.3
,Montpellier,fr Ligue 1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,6.0,0.0,6.0,2.0,64.7,0.28,4.7,0.12,201.0,583.0,34.5,933.0,172.0,42.8,35.4,304.0,60.5,44.9,572.0,34.0,5.9,27.0,0.71,11.2,62.0,1.63,202.0,138.0,72.3,15.0,5.0,18.0,11.0,28.9,11.0,6.0,4.0,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61.0,Montpellier,fr Ligue 1,31,26.0,45.8,38.0,418.0,3420.0,38.0,64.0,41.0,105.0,57.0,7.0,7.0,68.0,10.0,1.68,1.08,2.76,1.5,2.58,2022-2023,Big 5 European Leagues,38.0,684.0,413.0,362.0,249.0,73.0,361.0,745.0,48.5,384.0,448.0,121.0,327.0,404.0,1088.0,686.0,9.0,748.0,19.68,515.0,74.0,45.0,49.0,52.0,13.0,106.0,2.79,77.0,5.0,4.0,11.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,488.0,523.0,71.0,673.0,404.0,413.0,6.0,11.0,2.0,12420.0,16221.0,76.6,223908.0,86793.0,5391.0,6416.0,84.0,4978.0,5904.0,84.3,1511.0,2866.0,52.7,41.0,,310.0,906.0,215.0,60.0,16221.0,14249.0,1901.0,555.0,38.0,123.0,673.0,749.0,195.0,85.0,87.0,2.0,12420.0,71.0,319.0,90.0,100.0,418.0,81.0,239.0,170.0,21.0,166.0,1.32,65.0,62.0,3.0,0.08,20469.0,2351.0,6847.0,9513.0,4378.0,670.0,20462.0,780.0,338.0,43.3,321.0,41.2,13886.0,80186.0,37309.0,494.0,150.0,594.0,362.0,,64.0,435.0,165.0,37.9,11.45,4.34,0.13,0.35,18.3,7.0,7.0,52.2,46.7,34.3,80.9,556.0,1250.0,1.37,0.9,2.27,1.23,2.13,2095.0,480.0,553.0,46.5,34.3,29.5,6.7,1250.0,52.2,62.2,-10.0,-0.26,556.0,12321.0,1243.0,22.0,0.11,11.8,10.3
,Monza,it Serie A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,3.0,1.0,4.0,1.0,50.3,0.28,-0.7,-0.02,168.0,480.0,35.0,1230.0,240.0,31.5,22.6,313.0,29.7,30.3,548.0,14.0,2.6,34.0,0.89,25.7,52.0,1.37,172.0,121.0,71.5,14.0,10.0,14.0,10.0,26.3,3.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62.0,Monza,it Serie A,31,26.6,55.2,38.0,418.0,3420.0,38.0,46.0,31.0,77.0,41.0,5.0,6.0,90.0,4.0,1.21,0.82,2.03,1.08,1.89,2022-2023,Big 5 European Leagues,38.0,595.0,355.0,323.0,214.0,58.0,260.0,551.0,47.2,291.0,380.0,120.0,260.0,334.0,929.0,661.0,13.0,714.0,18.79,537.0,60.0,30.0,40.0,35.0,12.0,86.0,2.26,62.0,5.0,6.0,4.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,489.0,495.0,69.0,596.0,334.0,355.0,6.0,3.0,1.0,17198.0,20724.0,83.0,308969.0,105210.0,7443.0,8250.0,90.2,7577.0,8569.0,88.4,1777.0,2898.0,61.3,31.0,,312.0,1154.0,278.0,71.0,20724.0,18818.0,1837.0,570.0,33.0,168.0,596.0,711.0,154.0,22.0,111.0,0.0,17198.0,69.0,327.0,90.0,100.0,418.0,79.0,229.0,188.0,23.0,363.0,1.37,48.0,52.0,-4.0,-0.11,24603.0,2753.0,8855.0,11185.0,4768.0,680.0,24597.0,596.0,282.0,47.3,237.0,39.8,14329.0,79216.0,38961.0,500.0,152.0,575.0,309.0,,46.0,406.0,139.0,34.2,10.68,3.66,0.1,0.29,17.9,5.0,6.0,45.9,41.2,33.8,75.0,708.0,1362.0,1.21,0.89,2.1,1.08,1.97,1845.0,448.0,441.0,50.4,33.8,28.7,-2.8,1362.0,45.9,51.3,-5.4,-0.14,708.0,17052.0,1350.0,13.0,0.1,0.1,-0.2
,Nantes,fr Ligue 1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,9.0,1.0,6.0,4.0,56.3,0.26,5.3,0.14,194.0,525.0,37.0,962.0,211.0,36.9,33.2,253.0,67.2,49.2,504.0,43.0,8.5,39.0,1.03,7.0,55.0,1.45,185.0,134.0,75.1,7.0,15.0,16.0,11.0,28.9,9.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63.0,Nantes,fr Ligue 1,29,26.7,45.9,38.0,418.0,3420.0,38.0,35.0,27.0,62.0,32.0,3.0,5.0,65.0,4.0,0.92,0.71,1.63,0.84,1.55,2022-2023,Big 5 European Leagues,38.0,709.0,431.0,367.0,249.0,93.0,367.0,730.0,50.3,363.0,427.0,107.0,320.0,431.0,1140.0,731.0,8.0,771.0,20.29,558.0,70.0,52.0,49.0,33.0,9.0,63.0,1.66,45.0,6.0,3.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,481.0,414.0,54.0,820.0,431.0,431.0,3.0,9.0,4.0,13283.0,17169.0,77.4,249004.0,92349.0,5334.0,6308.0,84.6,5788.0,6906.0,83.8,1710.0,3062.0,55.8,27.0,,330.0,1217.0,248.0,103.0,17169.0,15386.0,1729.0,462.0,17.0,121.0,820.0,725.0,196.0,77.0,89.0,0.0,13283.0,54.0,313.0,90.0,100.0,418.0,81.0,239.0,176.0,20.0,147.0,0.95,37.0,55.0,-18.0,-0.47,21497.0,2310.0,6504.0,10417.0,4849.0,726.0,21492.0,788.0,378.0,48.0,333.0,42.3,14771.0,86725.0,40556.0,483.0,154.0,553.0,350.0,,35.0,443.0,151.0,34.1,11.66,3.97,0.07,0.21,18.1,3.0,5.0,42.8,39.0,31.8,70.8,705.0,1565.0,1.13,0.84,1.96,1.03,1.86,2075.0,592.0,598.0,49.7,31.8,29.8,-4.8,1565.0,42.8,52.4,-9.7,-0.25,705.0,13142.0,1547.0,16.0,0.09,-7.8,-7.0
,Napoli,it Serie A,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,1.0,0.0,2.0,0.0,28.0,0.24,0.0,0.0,71.0,181.0,39.2,858.0,145.0,15.3,29.6,232.0,21.6,27.4,391.0,13.0,3.3,43.0,1.13,18.8,28.0,0.74,107.0,78.0,74.8,28.0,6.0,4.0,18.0,47.4,2.0,1.0,1.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
